prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
domelement,domelement%other%object%htmlelement%y.node,1,node,unwatch for render,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/platforms/platform.dom.js,300,,node
other,other%string%boolean%function%number,1,,on complete,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.controller.js,547,None,
object,object%number%string%other%array,1,me option,get tick backdrop height,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,327,,me.options
number,number%integer%number|string%int%string|number,1,radius reduction leave,number or zero,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,398,,radiusReductionLeft
number,number%integer%number|string%int%float,1,radius reduction right,number or zero,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,399,,radiusReductionRight
number,number%integer%number|string%int%string|number,1,radius reduction top,number or zero,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,400,,radiusReductionTop
number,number%integer%number|string%int%string|number,1,radius reduction bottom,number or zero,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/scales/scale.radialLinear.js,401,,radiusReductionBottom
object,object%number%positionoptions%other%integer,1,e,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,156,,e
object,object%positionoptions%grid%ext.util.region%cartesian3,1,chart,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,156,,chart
number,number%string%array%other%object,1,start,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.element.js,96,,start
string,string%other%object%array%string|object,1,view,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.element.js,96,,view
string,string%object%other%backbone.relationalmodel%string|object,1,model,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.element.js,96,,model
string,string%regexp%function|string%object%function,1,ease,interpolate,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.element.js,96,,ease
object,object%other%hash%array.<mixed>%array,1,opts,get base model,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,556,,opts
other,other%element%object%function%boolean,1,,create tooltip item,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,590,None,
number,number%string%other%float%object,1,,get tooltip size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,632,None,
other,other%object%number%string%htmlelement,1,model,get tooltip size,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,632,,model
string,string%boolean%number%mixed%other,1,,determine alignment,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,633,None,
number,number%string%string|number%integer%cc.size,1,tooltip size,determine alignment,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,633,,tooltipSize
other,other%object%string%number%array,1,model,get background point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,635,,model
number,number%array.<number>%object%point%other,1,tooltip size,get background point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,635,,tooltipSize
number,number%string%array.<number>%other%r.math.point2d,1,alignment,get background point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,635,,alignment
number,number%object%other%array.<number>%point,1,me. chart,get background point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.tooltip.js,635,,me._chart
other,other%cursor%layer%boolean%string,1,dataset,line enable,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,48,,dataset
other,other%boolean%object%object|undefined%animationoptions,1,option,line enable,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,48,,options
array,array%number%other%integer%object,1,chart box,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,121,,chart.boxes
number,number%array%microbe%float%other,1,,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,121,string,
array,array%number%other%integer%object,1,chart box,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,122,,chart.boxes
number,number%array%microbe%float%other,1,,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,122,string,
array,array%number%other%integer%object,1,chart box,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,123,,chart.boxes
number,number%array%microbe%float%other,1,,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,123,string,
array,array%number%other%integer%object,1,chart box,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,124,,chart.boxes
number,number%array%microbe%float%other,1,,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,124,string,
array,array%number%other%integer%object,1,chart box,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,125,,chart.boxes
number,number%array%microbe%float%other,1,,filter by position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,125,string,
array,array%number%array.<number>%other%string,1,leave box,sort by weight,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,128,,leftBoxes
number,number%other%array%string%array.<string>,1,,sort by weight,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,128,boolean,
array,array%number%other%array.<number>%object,1,right box,sort by weight,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,129,,rightBoxes
number,number%other%array%string%array.<string>,1,,sort by weight,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,129,boolean,
array,array%number%array.<number>%other%object,1,top box,sort by weight,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,130,,topBoxes
number,number%other%array%string%array.<string>,1,,sort by weight,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,130,boolean,
array,array%number%array.<number>%other%string|array,1,bottom box,sort by weight,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,131,,bottomBoxes
number,number%other%array%string%array.<string>,1,,sort by weight,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.layouts.js,131,boolean,
boolean/object,boolean/object%boolean%other%object%relay,1,me,update config,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.controller.js,381,,me
number,number%int%integer%other%array.<number>,1,control point previous x,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,146,,controlPoints.previous.x
number,number%string%int%other%array.<number>,1,area leave,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,146,,area.left
number,number%int%other%array.<number>%string,1,area right,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,146,,area.right
number,number%int%integer%string%other,1,control point previous y,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,147,,controlPoints.previous.y
number,number%int%integer%other%string,1,area top,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,147,,area.top
number,number%string%other%int%array.<number>,1,area bottom,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,147,,area.bottom
number,number%int%integer%other%array.<number>,1,control point next x,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,148,,controlPoints.next.x
number,number%string%int%other%array.<number>,1,area leave,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,148,,area.left
number,number%int%other%array.<number>%string,1,area right,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,148,,area.right
number,number%int%integer%string%array.<number>,1,control point next y,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,149,,controlPoints.next.y
number,number%int%integer%other%string,1,area top,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,149,,area.top
number,number%string%other%int%array.<number>,1,area bottom,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.radar.js,149,,area.bottom
number,number%int%other%integer%openseadragon.point,1,model control point previous x,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,284,,model.controlPointPreviousX
number,number%string%int%other%array.<number>,1,area leave,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,284,,area.left
number,number%int%other%array.<number>%string,1,area right,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,284,,area.right
number,number%int%integer%other%openseadragon.point,1,model control point previous y,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,285,,model.controlPointPreviousY
number,number%int%integer%other%string,1,area top,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,285,,area.top
number,number%string%other%int%array.<number>,1,area bottom,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,285,,area.bottom
number,number%int%integer%other%object,1,model control point next x,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,286,,model.controlPointNextX
number,number%string%int%other%array.<number>,1,area leave,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,286,,area.left
number,number%int%other%array.<number>%string,1,area right,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,286,,area.right
number,number%int%integer%other%string,1,model control point next y,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,287,,model.controlPointNextY
number,number%int%integer%other%string,1,area top,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,287,,area.top
number,number%string%other%int%array.<number>,1,area bottom,cap control point,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/controllers/controller.line.js,287,,area.bottom
number,number%string%float%object%int,1,,value or default,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,88,None,
string,string%number%mixed%object%array,1,default value,value or default,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,88,,defaultValue
array,array%other%ndarray%optional%object,1,,be array,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,88,None,
array,array%any%other%object%mixed,1,default value,be array,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/helpers/helpers.core.js,88,,defaultValue
object,object%number%positionoptions%other%integer,1,e,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,258,,e
object,object%positionoptions%grid%ext.util.region%cartesian3,1,chart,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,258,,chart
object,object%number%positionoptions%other%integer,1,e,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,289,,e
object,object%positionoptions%grid%ext.util.region%cartesian3,1,chart,get relative position,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/src/core/core.interaction.js,289,,chart
