prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
other,other%array%string%object%e2e.bytearray,1,geometry,get signature,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,250,pixi.geometry,geometry
other,other%me.renderable%context%boolean%object,1,prgram,test geometry,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,250,pixi.program,prgram
other,other%string%array%object%number,0,get signature,take geometry program generate unique signature,unique signature geometry program,geometry prgram,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,250,string,getSignature
other,other%geometry%shape%array%axis,1,geometry,instance geometry generate vao,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,274,pixi.geometry,geometry
webglprogram,webglprogram%other%object%string%webglshaderprogram,1,program,instance program,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,274,pixi.program,program
other,other%$3dmol.glshape%undefined%geometry%element,0,init geometry vao,create vao structure geometry store geometry,,geometry program,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,274,,initGeometryVao
geometry,geometry%other%shape%phaser.rectangle|object%array,1,geometry,geometry instance,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,378,pixi.geometry,geometry
webglshaderprogram,webglshaderprogram%webglprogram%other%object%string,1,program,shader program instance,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,378,pixi.program,program
undefined,undefined%boolean%other%void%array,0,activate vao,activate vertex array object,,geometry program,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,378,,activateVao
string,string%number%other%object%string|array,1,type,type primitive render,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,446,number,type
number,number%integer%other%goog.math.size%mixed,1,size,number element render,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,446,number,size
number,number%other%integer%int%object,1,start,start index,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,446,number,start
number,number%integer%other%int%time,1,instance count,number instance set element execute,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,446,number,instanceCount
graphics,graphics%other%undefined%function%array,0,draw,draw geometry,,type size start instance count,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,446,,draw
undefined,undefined%void%boolean%other%function,0,unbind,unbind reset everything,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/GeometrySystem.js,483,,unbind
string,string%array.<string>%object%string|number%other,1,id,name attribute match shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,85,string,id
other,other%array.<(string|undefined)>%float32array%array%buffer,1,buffer,buffer hold data attribute . also provide array buffer create,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,85,pixi.buffer,buffer
number,number%object%array%number|array.<number>%other,1,size,size attribute. float per vertex eg position x would,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,85,number,size
string,string%object%e2e.bytearray%other%array,1,normalize,data normalize,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,85,boolean,normalized
string,string%number%other%string|array%string|number,1,type,type number attribute. check pixi type see one available,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,85,number,type
number,number%other%date|number%object%integer,1,stride,far apart float start value is. use interleave data,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,85,number,stride
array,array%other%array.<number>%float32array%number|array,1,start,far array start read value use interleave data,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,85,number,start
svgelement,svgelement%other%object%node%transformation,0,add attribute,add attribute geometry,return self useful chain,id buffer size normalize type stride start,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,85,pixi.geometry,addAttribute
string,string%string|number%array.<string>%object%string/number,1,id,name attribute require,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,138,string,id
object,object%string%other%array.<object>%json,0,get attribute,return request attribute,attribute request,id,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,138,pixi.attribute,getAttribute
other,other%buffer%array.<(string|undefined)>%float32array%timerange,1,buffer,buffer hold data index buffer. also provide array buffer create,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,151,pixi.buffer,buffer
other,other%point%node%collectionapi%graphics,0,add index,add index buffer geometry index buffer contain integer three triangle geometry reference various attribute buffer position colour uv coordinate uv coordinate normal . one index buffer,return self useful chain,buffer,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,151,pixi.geometry,addIndex
number,number%int%integer%array.<number>%number|null,0,get index,return index buffer,index buffer,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,180,pixi.buffer,getIndex
other,other%node%asyncfunction%function|object%object,0,interleave,function modify structure current attribute become interleave single buffer useful model remain static offer little performance boost,return self useful chain,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,191,pixi.geometry,interleave
goog.math.size,goog.math.size%number%cc.size%google.maps.latlng%other,0,get size,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,235,,getSize
other,other%undefined%void%boolean%promise,0,destroy,destroy geometry,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,251,,destroy
other,other%node%block%phaser.polygon%openseadragon.rect,0,clone,return clone geometry,new clone geometry,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,276,pixi.geometry,clone
array,array%geometry%other%array.<object>%polygon,1,geometry,array geometry merge,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,316,array|pixi.geometry,geometries
geometry,geometry%other%array%float32array%ndarray,0,merge,merges array geometry new single one geometry attribute style must match operation work,shiny new geometry,geometry,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/Geometry.js,316,pixi.geometry,merge
function,function%string%other%object%array.<*>,0,export,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/interleaveTypedArrays.js,11,,exports
other,other%array%string%webinspector.remoteobject%boolean,0,interleave type array,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/interleaveTypedArrays.js,11,,interleaveTypedArrays
function,function%string%other%object%array.<*>,0,export,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/getBufferType.js,1,,exports
string,string%other%number%array%function,0,get buffer type,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/getBufferType.js,1,,getBufferType
webglcontext,webglcontext%webglrenderingcontext%object%other%string,1,gl,current web gl context,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/setVertexAttribArrays.js,8,webglrenderingcontext,gl
object,object%other%array%string%number,1,attribs,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/setVertexAttribArrays.js,8,*,attribs
object,object%string%boolean%other%number,1,state,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/setVertexAttribArrays.js,8,*,state
undefined,undefined%other%number%function%string,0,export,,,gl attribs state,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/setVertexAttribArrays.js,8,,exports
other,other%boolean%array%object%void,0,set vertex attrib array,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/geometry/utils/setVertexAttribArrays.js,8,,setVertexAttribArrays
void,void%kinetic.node%undefined%boolean%other,0,clear,clear state,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,75,,clear
object,object%other%string%fabric.object%number,1,target,target filter render,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,176,pixi.displayobject,target
array,array%other%function%object%string,1,filter,filter apply,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,176,array.<pixi.filter>,filters
array,array%dijon.system%void%number%other,0,push,add new filter system,,target filter,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,176,,push
other,other%jquery.mbytplayer%void%object%promise,0,pop,pop filter applies,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,241,,pop
array,array%function%other%string%object,1,filter,filter draw,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,337,pixi.filter,filter
mixed,mixed%other%htmlelement%y.node%string,1,input,input render target,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,337,pixi.rendertarget,input
string,string%number%other%object%vector,1,output,target output,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,337,pixi.rendertarget,output
other,other%boolean%string%void%array,1,clear,output clear render,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,337,boolean,clear
array,array%searchparameters%jquery.mbytplayer%other%string,0,apply filter,draw filter,,filter input output clear,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,337,,applyFilter
array,array%goog.math.matrix%matrix3%other%matrix,1,output matrix,matrix output,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,384,pixi.matrix,outputMatrix
array,array%number%float32array%array.<number>%other,0,calculate screen space matrix,calculate mapped matrix. todo play around . temporary end shader return matrix normalize map filter cord filter screen space,mapped matrix,output matrix,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,384,pixi.matrix,calculateScreenSpaceMatrix
array,array%goog.math.matrix%matrix3%other%matrix,1,output matrix,matrix output,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,402,pixi.matrix,outputMatrix
phaser.sprite|phaser.image,phaser.sprite|phaser.image%sprite%other%phaser.sprite|object%phaser.sprite,1,sprite,sprite map,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,402,pixi.sprite,sprite
array,array%other%array.<any>%float32array%object,0,calculate sprite matrix,map filter coord texture use base transform sprite,mapped matrix,output matrix sprite,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,402,pixi.matrix,calculateSpriteMatrix
object,object%canvasrenderingcontext2d%number%other%context2d,1,context lose,context lose free shaders,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,420,boolean,contextLost
void,void%undefined%other%boolean%jquery.mbytplayer,0,destroy,destroys filter system,,context lose,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,420,,destroy
number,number%integer%number|string%number|null%other,1,min width,minimum width render texture real pixel,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,443,number,minWidth
number,number%integer%number|null%other%cropper,1,min height,minimum height render texture real pixel,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,443,number,minHeight
number,number%other%integer%float%openseadragon.point,1,resolution,resolution render texture,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,443,number,resolution
phaser.rendertexture,phaser.rendertexture%pixi.texture%other%texture%image,0,get optimal filter texture,get power two render texture full screen texture todo move separate class could renderer,new render texture,min width min height resolution,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,443,pixi.rendertexture,getOptimalFilterTexture
number,number%other%integer%float%openseadragon.point,1,resolution,resolution render texture,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,486,number,resolution
image,image%other%phaser.rendertexture%texture%webgltexture,0,get filter texture,get extra render texture use inside current filter,,resolution,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,486,pixi.rendertexture,getFilterTexture
boolean,boolean%other%string%rendersession%htmlelement,1,render texture,render target free,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,502,pixi.rendertarget,renderTexture
boolean,boolean%texture%undefined%cropper%void,0,return filter texture,free render texture back pool,,render texture,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,502,,returnFilterTexture
other,other%boolean%array%collection%number,0,empty pool,empty texture pool,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,514,,emptyPool
undefined,undefined%boolean%void%other%jquery,0,resize,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/FilterSystem.js,532,,resize
array,array%number%mixed%object%other,1,filter area,filter area,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,11,rectangle,filterArea
sprite,sprite%other%phaser.sprite%phaser.sprite|phaser.image%phaser.sprite|object,1,sprite,target sprite,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,11,sprite,sprite
array,array%number%other%object%string,1,output matrix,alvin,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,11,matrix,outputMatrix
object,object%array%matrix%other%number,0,calculate screen space matrix,calculate mapped matrix,,filter area sprite output matrix,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,11,,calculateScreenSpaceMatrix
number,number%other%array%object%undefined,0,calculate screen space matrix,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,11,,calculateScreenSpaceMatrix
number,number%other%object%array%boolean,0,calculate normalize screen space matrix,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,23,,calculateNormalizedScreenSpaceMatrix
number,number%other%object%array%boolean,0,calculate normalize screen space matrix,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,23,,calculateNormalizedScreenSpaceMatrix
other,other%array%object%kinetic.transform%undefined,0,calculate sprite matrix,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,38,,calculateSpriteMatrix
other,other%array%object%kinetic.transform%undefined,0,calculate sprite matrix,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/filterTransforms.js,38,,calculateSpriteMatrix
other,other%string%array%object%function,1,filter manager,renderer retrieve filter,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/Filter.js,212,pixi.filtermanager,filterManager
mixed,mixed%other%htmlelement%y.node%string,1,input,input render target,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/Filter.js,212,pixi.rendertarget,input
string,string%number%other%object%vector,1,output,target output,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/Filter.js,212,pixi.rendertarget,output
other,other%boolean%string%void%array,1,clear,output clear render,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/Filter.js,212,boolean,clear
number,number%object%string%boolean%hash,1,current state,current state filter. useful property current state target filter source frame destination frame render target resolution,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/Filter.js,212,object,currentState
jquery.mbytplayer,jquery.mbytplayer%other%fabric.image%object%searchparameters,0,apply,applies filter,,filter manager input output clear current state,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/Filter.js,212,,apply
other,other%string%array%object%function,1,filter manager,renderer retrieve filter,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/spriteMask/SpriteMaskFilter.js,47,pixi.filtermanager,filterManager
mixed,mixed%other%htmlelement%y.node%string,1,input,input render target,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/spriteMask/SpriteMaskFilter.js,47,pixi.rendertarget,input
string,string%number%other%object%vector,1,output,target output,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/spriteMask/SpriteMaskFilter.js,47,pixi.rendertarget,output
jquery.mbytplayer,jquery.mbytplayer%fabric.image%array%object%searchparameters,0,apply,applies filter,,filter manager input output,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/filters/spriteMask/SpriteMaskFilter.js,47,,apply
object,object%other%node%openseadragon.tiledimage%phaser.rectangle,1,target texture frame,first rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/utils/QuadUv.js,55,pixi.rectangle,targetTextureFrame
object,object%phaser.rectangle%other%array%node,1,destination frame,second rectangle,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/utils/QuadUv.js,55,pixi.rectangle,destinationFrame
object,object%other%array%phaser.rectangle%undefined,0,map,map two rectangle quad,return,target texture frame destination frame,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/utils/QuadUv.js,55,pixi.quad,map
other,other%undefined%boolean%object%void,0,invalidate,legacy upload method mark buffer dirty,return,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/utils/QuadUv.js,96,pixi.quaduv,invalidate
other,other%object%collection%array%void,0,context change,set renderer context necessary buffer,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,17,,contextChange
other,other%string%boolean%object%number,1,framebuffer,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,32,pixi.framebuffer,framebuffer
other,other%node%function%number%object,1,frame,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,32,pixi.rectangle,frame
undefined,undefined%other%void%function%boolean,0,bind,bind framebuffer,,framebuffer frame,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,32,,bind
number,number%int%float%string|number%integer,1,x,x position viewport,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,113,number,x
number,number%int%float%integer%other,1,y,position viewport,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,113,number,y
number,number%string%integer%int%number|string,1,width,width viewport,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,113,number,width
number,number%string%int%integer%string|number,1,height,height viewport,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,113,number,height
other,other%webglrenderingcontext%object%boolean%canvasrenderingcontext2d,0,set viewport,set web gl render context viewport,,x y width height,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,113,,setViewport
number,number%string%float%boolean%int,1,r,red value,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,153,number,r
number,number%float%boolean%string%array.<number>,1,g,green value,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,153,number,g
number,number%string%mixed%float%boolean,1,b,blue value,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,153,number,b
number,number%other%float%string%boolean,1,a,alpha value,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,153,number,a
other,other%void%boolean%this%mocha,0,clear,clear color context,,r g b a,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,153,,clear
other,other%string%boolean%object%number,1,framebuffer,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,168,pixi.framebuffer,framebuffer
void,void%boolean%undefined%other%promise,0,init framebuffer,initialize framebuffer,,framebuffer,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,168,,initFramebuffer
other,other%string%boolean%object%number,1,framebuffer,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,192,pixi.framebuffer,framebuffer
void,void%undefined%other%boolean%cropper,0,resize framebuffer,resize framebuffer,,framebuffer,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,192,,resizeFramebuffer
other,other%string%boolean%object%number,1,framebuffer,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,209,pixi.framebuffer,framebuffer
void,void%undefined%boolean%promise%other,0,update framebuffer,update framebuffer,,framebuffer,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FramebufferSystem.js,209,,updateFramebuffer
other,other%void%webgltexture%undefined%boolean,0,add color texture,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FrameBuffer.js,34,,addColorTexture
boolean,boolean%void%undefined%webgltexture%other,0,add depth texture,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FrameBuffer.js,49,,addDepthTexture
boolean,boolean%undefined%void%string%other,0,enable depth,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FrameBuffer.js,66,,enableDepth
boolean,boolean%undefined%void%string%number,0,enable stencil,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FrameBuffer.js,76,,enableStencil
undefined,undefined%boolean%void%other%jquery,0,resize,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/framebuffer/FrameBuffer.js,86,,resize
boolean,boolean%void%bool%other%ithenable,0,check uniform exists,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Shader.js,51,,checkUniformExists
void,void%undefined%boolean%other%string,0,destroy,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Shader.js,74,,destroy
string,string%other%number%array%number|string,1,vertex src,source vertex shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Shader.js,95,string,vertexSrc
string,string%other%array%object%integer,1,fragment src,source fragment shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Shader.js,95,string,fragmentSrc
other,other%string%object%hash%buffer,1,uniform,custom uniform use augment build one,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Shader.js,95,object,uniforms
other,other%string%object%number%promise,0,from,short hand function create shader base vertex fragment shader,shiny new pixi shader,vertex src fragment src uniform,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Shader.js,95,pixi.shader,from
string,string%other%number%array%number|string,1,vertex src,source vertex shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,67,string,vertexSrc
string,string%other%array%object%integer,1,fragment src,source fragment shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,67,string,fragmentSrc
other,other%blob%object%undefined%path,0,extract data,extract data buy create small test program read src directly,,vertex src fragment src,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,67,,extractData
webglprogram,webglprogram%other%string%object%function|string,1,program,webgl program,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,96,webgl-program,program
webglcontext,webglcontext%webglrenderingcontext%other%object%string,1,gl,web gl context,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,96,context,gl
object,object%hash%string%array%other,0,get attribute data,return attribute data program,attribute data program,program gl,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,96,object,getAttributeData
webglprogram,webglprogram%other%string%object%function|string,1,program,webgl program,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,140,webgl-program,program
webglcontext,webglcontext%webglrenderingcontext%other%object%string,1,gl,web gl context,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,140,context,gl
object,object%other%string%array%arraybuffer,0,get uniform data,return uniform data program,uniform data program,program gl,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,140,object,getUniformData
string,string%other%number%array%number|string,1,vertex src,source vertex shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,203,string,vertexSrc
string,string%other%array%object%integer,1,fragment src,source fragment shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,203,string,fragmentSrc
other,other%string%object%hash%buffer,1,uniform,custom uniform use augment build one,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,203,object,uniforms
other,other%string%object%number%promise,0,from,short hand function create program base vertex fragment shader method also check see cached program,shiny new pixi shader,vertex src fragment src uniform,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/Program.js,203,pixi.shader,from
undefined,undefined%void%other%boolean%object,0,update,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/UniformGroup.js,27,,update
boolean,boolean%other%undefined%self%void,0,add,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/UniformGroup.js,32,,add
google.maps.latlng,google.maps.latlng%date%number%string%other,0,from,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/UniformGroup.js,37,,from
object,object%void%other%undefined%boolean|object,0,context change,,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/ShaderSystem.js,45,,contextChange
string,string%other%array%object%body,1,shader,new shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/ShaderSystem.js,57,pixi.shader,shader
boolean,boolean%bool%string%boolean|undefined%object,1,dont sync,false shader automatically sync uniform,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/ShaderSystem.js,57,boolean,dontSync
other,other%string%number%array%function,0,bind,change current shader one give parameter,gl program belong shader,shader dont sync,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/ShaderSystem.js,57,pixi.glcore.glprogram,bind
string,string%other%object%array%number,1,uniform,uniforms value apply current shader,,,/home/zcl/Desktop/parametermismatch/dataset/pixi.js/packages/core/src/shader/ShaderSystem.js,86,object,uniforms
