prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
boolean,boolean%void%undefined%other%function,0,apply parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/sqlite/query.js,372,,applyParsers
string,string%other%object%error%array,0,format error,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/sqlite/query.js,387,,formatError
boolean,boolean%void%ithenable%string%other,0,handle show index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/sqlite/query.js,445,,handleShowIndexesQuery
string,string%array%other%number%array.<object>,0,get database method,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/sqlite/query.js,466,,getDatabaseMethod
function,function%string%other%object%array.<*>,0,export,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,7,,exports
number,number%integer%string%other%int,1,data type,base integer data type,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,15,,dataType
request,request%other%string%object%undefined,0,remove unsupported integer option,remove unsupported postgres option e. length unsigned zerofill integer data type,,data type,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,15,,removeUnsupportedIntegerOptions
other,other%void%mixed%string%number,0,dateonly,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,42,,DATEONLY
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,49,,parse
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,60,,_stringify
boolean,boolean%string%other%object%number,0,sanitize,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,71,,_sanitize
number,number%string%other%int%integer,0,decimal,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,90,,DECIMAL
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,97,,parse
string,string%other%object%string|regexp%number,0,string,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,104,,STRING
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,110,,toSql
string,string%text%reacttext%string|undefined%other,0,text,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,119,,TEXT
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,125,,toSql
other,other%void%mixed%string%number,0,citext,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,135,,CITEXT
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,141,,parse
string,string%number%other%object%mixed,0,char,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,145,,CHAR
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,151,,toSql
other,other%object%string%number%boolean,0,boolean,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,160,,BOOLEAN
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,166,,toSql
boolean,boolean%string%other%object%number,0,sanitize,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,170,,_sanitize
date,date%other%string%number%array,0,date,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,194,,DATE
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,200,,toSql
boolean,boolean%other%string%object%undefined,0,validate,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,204,,validate
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,212,,_stringify
boolean,boolean%string%other%object%number,0,sanitize,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,223,,_sanitize
other,other%void%mixed%string%number,0,tinyint,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,242,,TINYINT
other,other%void%mixed%string%number,0,smallint,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,253,,SMALLINT
number,number%other%boolean%float%e2e.bignum,0,integer,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,264,,INTEGER
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,272,,parse
other,other%number%void%string%boolean,0,bigint,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,279,,BIGINT
boolean,boolean%other%number%string%void,0,real,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,290,,REAL
jquery,jquery%string%other%array%boolean,0,double,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,301,,DOUBLE
number,number%other%justmath.vec2%element%boolean,0,float,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,312,,FLOAT
blob,blob%other%object%webinspector.networkrequest%blob|file,0,blob,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,338,,BLOB
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,344,,toSql
other,other%void%mixed%string%number,0,hexify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,352,,_hexify
other,other%geometry%goog.graphics.element%promise%object,0,geometry,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,359,,GEOMETRY
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,365,,toSql
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,383,,parse
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,388,,_stringify
string,string%undefined%boolean%other%array,0,bind param,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,391,,_bindParam
object,object%string%other%event%jquery,0,geography,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,395,,GEOGRAPHY
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,401,,toSql
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,419,,parse
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,424,,_stringify
string,string%undefined%boolean%other%array,0,bind param,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,427,,bindParam
other,other%void%mixed%string%number,0,hstore,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,433,,HSTORE
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,444,,parse
string,string%number%object|undefined%mixed%other,0,value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,453,,_value
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,460,,_stringify
string,string%undefined%boolean%other%array,0,bind param,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,463,,_bindParam
range,range%webinspector.textrange%number%other%object,0,range,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,469,,RANGE
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,476,,parse
string,string%other%webinspector.heapsnapshotgridnode.childrenprovider%object%webinspector.heapsnapshotproviderproxy,0,parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,476,,parser
string,string%number%object|undefined%mixed%other,0,value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,481,,_value
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,509,,_stringify
string,string%undefined%boolean%other%array,0,bind param,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,516,,_bindParam
string,string%object%other%number%date,0,to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,541,,toSql
string,string%other%number%object%google.maps.latlng,0,to cast type,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,544,,toCastType
string,string%number%object|undefined%mixed%other,0,value,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,549,,_value
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,564,,_stringify
string,string%undefined%boolean%other%array,0,bind param,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,583,,_bindParam
lf.predicate,lf.predicate%string%listiteratorcallback%function%object,0,enum,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,587,,ENUM
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,593,,parse
other,other%object%array%string%google.maps.latlngbounds,0,extend,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/data-types.js,626,,extend
other,other%void%string%undefined%function,0,refresh type parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,27,,_refreshTypeParser
other,other%string%fileentry%array%object,0,array parser builder,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,28,,arrayParserBuilder
other,other%string%wrappedrange%object%debuggeragent.location,0,range parser builder,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,31,,rangeParserBuilder
string,string%other%webinspector.heapsnapshotgridnode.childrenprovider%object%webinspector.heapsnapshotproviderproxy,0,parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,52,,parser
void,void%other%string%undefined%array,0,clear type parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,76,,_clearTypeParser
other,other%string%object%function%array,0,get type parser,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,80,,getTypeParser
other,other%boolean%jquery.promise%undefined%promise,0,connect,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,86,,connect
function,function%void%undefined%other%string,0,end handler,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,125,,endHandler
other,other%undefined%boolean%jquery.promise%ithenable,0,disconnect,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,208,,disconnect
boolean,boolean%other%string%object%undefined,0,validate,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,217,,validate
void,void%undefined%boolean%other%object,0,refresh dynamic oi d,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,221,,_refreshDynamicOIDs
undefined,undefined%void%boolean%other%number,0,clear dynamic oi d,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/connection-manager.js,284,,_clearDynamicOIDs
google.maps.latlngbounds,google.maps.latlngbounds%other%object%array.<object>%number,0,stringify range bound,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/range.js,5,,stringifyRangeBound
object,object%other%google.maps.latlngbounds%goog.math.rect%number,0,parse range bound,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/range.js,15,,parseRangeBound
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/range.js,29,,stringify
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/range.js,58,,parse
string,string%string|regexp%other%string|undefined%string/object,1,table name,name table create,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-interface.js,28,string,tableName
object,object%other%array%map%array|object,1,attribute,object represent list normalized table attribute,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-interface.js,28,object,attributes
object,object%string%other%string|object%array,1,attribute,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-interface.js,28,object,attributes
backbone.relationalmodel,backbone.relationalmodel%other%model%object%object|array,1,model,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-interface.js,28,model,model
other,other%void%boolean%object%array,0,ensure enums,ensure enum value,,table name attribute attribute model,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-interface.js,28,promise,ensureEnums
undefined,undefined%string%void%other%array,0,set search path,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,11,,setSearchPath
other,other%string%ithenable%webinspector.heapsnapshotproviderproxy%webinspector.heapsnapshotgridnode.childrenprovider,0,create database query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,15,,createDatabaseQuery
ithenable,ithenable%other%string%boolean%array,0,drop database query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,32,,dropDatabaseQuery
other,other%object%string%webinspector.remoteobject%webinspector.heapsnapshotproviderproxy,0,create schema,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,36,,createSchema
array,array%other%object%boolean%void,0,drop schema,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,46,,dropSchema
boolean,boolean%string%other%void%array,0,show schemas query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,50,,showSchemasQuery
string,string%other%array%object%string|null,0,version query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,54,,versionQuery
object,object%other%string%ithenable%array,0,create table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,58,,createTableQuery
ithenable,ithenable%other%string%array.<object>%object,0,drop table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,112,,dropTableQuery
ithenable,ithenable%other%string%boolean%object,0,show table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,117,,showTablesQuery
string,string%other%object%ithenable%array.<object>,0,describe table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,121,,describeTableQuery
other,other%string%boolean%object%array,1,stmt,statement validate,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,153,string,stmt
boolean,boolean%bool%other%object%string,0,check valid json statement,check whether statmement json function simple path,true give statement json function,stmt,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,153,boolean,_checkValidJsonStatement
boolean,boolean%string%void%undefined%function,0,handle sequelize method,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,213,,handleSequelizeMethod
ithenable,ithenable%string%boolean%other%array.<string>,0,add column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,246,,addColumnQuery
ithenable,ithenable%boolean%string%void%other,0,remove column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,262,,removeColumnQuery
number,number%ithenable%string%void%other,0,change column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,268,,changeColumnQuery
string,string%other%object%ithenable%query,0,query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,269,,query
ithenable,ithenable%string%other%array.<object>%array.<string>,0,rename column query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,316,,renameColumnQuery
function,function%function|undefined%other%string%void,0,fn,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,327,,fn
function,function%other%string%angular.jqlite%object,0,exception fn,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,336,,exceptionFn
ithenable,ithenable%string%object%other%array,0,upsert query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,344,,upsertQuery
string,string%array.<object>%ithenable%other%object,0,truncate table query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,363,,truncateTableQuery
ithenable,ithenable%string%other%array%object,0,delete query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,371,,deleteQuery
ithenable,ithenable%number%other%string%object,0,show index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,397,,showIndexesQuery
boolean,boolean%ithenable%other%string%void,0,show constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,415,,showConstraintsQuery
ithenable,ithenable%number%string%object%other,0,remove index query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,432,,removeIndexQuery
number,number%boolean%object%other%void,0,add limit and offset,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,442,,addLimitAndOffset
string,string%object%other%regexp%array,0,attribute to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,456,,attributeToSQL
ithenable,ithenable%other%array.<object>%string%object,0,defer constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,551,,deferConstraintsQuery
other,other%string%void%boolean%undefined,0,set constraint query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,555,,setConstraintQuery
string,string%void%undefined%boolean%other,0,set deferred query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,565,,setDeferredQuery
boolean,boolean%other%void%string%array,0,set immediate query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,569,,setImmediateQuery
string,string%object%other%regexp%array,0,attribute to sql,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,573,,attributesToSQL
void,void%other%boolean%jquery%function,0,create trigger,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,584,,createTrigger
undefined,undefined%boolean%void%string|htmlelement|htmlcollection|nodelist%other,0,drop trigger,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,595,,dropTrigger
boolean,boolean%void%other%array%object,0,rename trigger,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,599,,renameTrigger
function,function%other%array.<function()>%void%string|function,0,create function,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,603,,createFunction
function,function%void%boolean%other%undefined,0,drop function,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,612,,dropFunction
function,function%other%string|function%void%boolean,0,rename function,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,619,,renameFunction
string,string%other%webinspector.heapsnapshotgridnode.childrenprovider%array%array.<string>,0,database connection uri,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,624,,databaseConnectionUri
boolean,boolean%other%string%object%array,0,pg escape and quote,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,636,,pgEscapeAndQuote
array,array%other%array.<object>%string%object,0,expand function param list,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,640,,expandFunctionParamList
object,object%other%number%object|undefined%string,0,expand option,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,664,,expandOptions
string,string%other%number%object%array,0,decode trigger event type,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,669,,decodeTriggerEventType
boolean,boolean%void%other%string%undefined,0,trigger event type be constraint,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,684,,triggerEventTypeIsConstraint
other,other%undefined%boolean%array%void,0,expand trigger event spec,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,688,,expandTriggerEventSpec
string,string%string|undefined%other%object%array.<string>,0,pg enum name,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,716,,pgEnumName
array,array%other%object%array.<object>%string,0,pg list enums,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,730,,pgListEnums
boolean,boolean%other%object%string%function,0,pg enum,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,744,,pgEnum
boolean,boolean%array%other%object%string,0,pg enum add,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,761,,pgEnumAdd
boolean,boolean%bool%void%function%other,0,pg enum drop,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,779,,pgEnumDrop
array.<element>,array.<element>%boolean%other%number%string,0,from array,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,784,,fromArray
number,number%float%boolean%integer%int,0,pad int,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,797,,padInt
string,string%other%string|function%object%string|undefined,0,data type mapping,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,801,,dataTypeMapping
string,string%array.<string>%string|regexp%string|array%string|undefined,1,table name,name table,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,833,string,tableName
string,string%other%string|null%array%object,0,get foreign key query,generates sql query return foreign key table,generated sql query,table name,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,833,string,getForeignKeysQuery
string,string%string|null%object%array.<string>%other,0,get foreign key reference query prefix,generate common sql prefix get foreign key reference query,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,842,string,_getForeignKeyReferencesQueryPrefix
string,string%string|undefined%object%string|array%other,1,table name,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,870,string,tableName
string,string%string|undefined%object%string|regexp%other,1,catalog name,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,870,string,catalogName
string,string%string|undefined%string|array%object%string|regexp,1,schema name,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,870,string,schemaName
string,string%other%object%query%array,0,get foreign key reference query,generates sql query return foreign key detail table. get foreign key query compatible get foreign key reference query add new function,,table name catalog name schema name,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,870,,getForeignKeyReferencesQuery
string,string%other%object%array.<string>%array,0,get foreign key reference query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,877,,getForeignKeyReferenceQuery
string,string%array.<string>%string|regexp%string|array%string|undefined,1,table name,name table,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,893,string,tableName
string,string%other%object%string|array.<string>%array.<string>,1,foreign key,name foreign key constraint,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,893,string,foreignKey
string,string%other%object%array%string|null,0,drop foreign key query,generates sql query remove foreign key table,generated sql query,table name foreign key,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query-generator.js,893,string,dropForeignKeyQuery
string,string%object%other%boolean%function,0,stringify,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/hstore.js,5,,stringify
other,other%object%string%boolean%canvasrenderingcontext2d,0,parse,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/hstore.js,11,,parse
other,other%object%string%ithenable%hash,0,format bind parameter,rewrite query parameter,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query.js,31,,formatBindParameters
function,function%other%function|string%function|undefined%string,0,replacement func,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query.js,39,,replacementFunc
other,other%boolean%ithenable%undefined%function,0,run,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query.js,56,,run
string,string%other%object%error%array,0,format error,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query.js,286,,formatError
boolean,boolean%bool%other%ithenable%void,0,be foreign key query,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query.js,380,,isForeignKeysQuery
other,other%string%object%array%goog.ui.component,0,get insert id field,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/postgres/query.js,384,,getInsertIdField
function,function%string%other%object%array.<*>,0,export,,,,/home/zcl/Desktop/parametermismatch/dataset/sequelize/lib/dialects/mysql/data-types.js,8,,exports
