file,name,start_line,end_line,comment,params
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/notification-manager.js,NotificationManager.addError,153,155," Public: Add an error notification... * `message` A {String} message. * `options` (optional) An options {Object} with the following keys:.    * `buttons` (optional) An {Array} of {Object} where each {Object} has.      the following options:.      * `className` (optional) {String} a class name to add to the button's.        default class name (`btn btn-error`)..      * `onDidClick` (optional) {Function} callback to call when the button.        has been clicked. The context will be set to the.        {NotificationElement} instance..      * `text` {String} inner text for the button.    * `description` (optional) A Markdown {String} containing a longer.      description about the notification. By default, this **will not**.      preserve newlines and whitespace when it is rendered..    * `detail` (optional) A plain-text {String} containing additional.      details about the notification. By default, this **will** preserve.      newlines and whitespace when it is rendered..    * `dismissable` (optional) A {Boolean} indicating whether this.      notification can be dismissed by the user. Defaults to `false`..    * `icon` (optional) A {String} name of an icon from Octicons to display.      in the notification header. Defaults to `'flame'`..    * `stack` (optional) A preformatted {String} with stack trace.      information describing the location of the error... Returns the {Notification} that was added.","message:string;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/clipboard.js,Clipboard.write,42,46, Public: Write the given text to the clipboard... The metadata associated with the text is available by calling. {::readWithMetadata}... * `text` The {String} to store.. * `metadata` (optional) The additional info to associate with the text.,"text:string,optional;metadata:optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.getSchema,783,805," Extended: Retrieve the schema for a specific key path. The schema will tell. you what type the keyPath expects, and other metadata about the config. option... * `keyPath` The {String} name of the key... Returns an {Object} eg. `{type: 'integer', default: 23, minimum: 1}`.. Returns `null` when the keyPath has no schema specified, but is accessible. from the root schema.",keyPath:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/selectors.js,parse,10,14," Private: Parse a selector into parts..          If already parsed, returns the selector unmodified... * `selector` a {String|Array<String>} specifying what to match. Returns selector parts, an {Array<String>}.","selector:string,array"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/menu-helpers.js,addItemToMenu,6,12," Add an item to a menu, ensuring separators are not duplicated.",item:;menu:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setScreenPosition,66,70,"
  Section: Managing Cursor Position
  . Public: Moves a cursor to a given screen position... * `screenPosition` {Array} of two numbers: the screen row, and the screen column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` A Boolean which, if `true`, scrolls the {TextEditor} to wherever.     the cursor moves to.","screenPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setScreenPosition,66,70,"
  Section: Managing Cursor Position
  . Public: Moves a cursor to a given screen position... * `screenPosition` {Array} of two numbers: the screen row, and the screen column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` A Boolean which, if `true`, scrolls the {TextEditor} to wherever.     the cursor moves to.","screenPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setScreenPosition,66,70,"
  Section: Managing Cursor Position
  . Public: Moves a cursor to a given screen position... * `screenPosition` {Array} of two numbers: the screen row, and the screen column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` A Boolean which, if `true`, scrolls the {TextEditor} to wherever.     the cursor moves to.","screenPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setScreenPosition,66,70,"
  Section: Managing Cursor Position
  . Public: Moves a cursor to a given screen position... * `screenPosition` {Array} of two numbers: the screen row, and the screen column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` A Boolean which, if `true`, scrolls the {TextEditor} to wherever.     the cursor moves to.","screenPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setScreenPosition,66,70,"
  Section: Managing Cursor Position
  . Public: Moves a cursor to a given screen position... * `screenPosition` {Array} of two numbers: the screen row, and the screen column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` A Boolean which, if `true`, scrolls the {TextEditor} to wherever.     the cursor moves to.","screenPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getBeginningOfNextWordBufferPosition,587,599," Public: Retrieves the buffer position of where the next word starts... * `options` (optional) {Object}.   * `wordRegex` A {RegExp} indicating what constitutes a word"".     (default: {::wordRegExp})... Returns a {Range}""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setScreenPosition,66,70,"
  Section: Managing Cursor Position
  . Public: Moves a cursor to a given screen position... * `screenPosition` {Array} of two numbers: the screen row, and the screen column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` A Boolean which, if `true`, scrolls the {TextEditor} to wherever.     the cursor moves to.","screenPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getBeginningOfCurrentWordBufferPosition,527,547," Public: Retrieves the buffer position of where the current word starts... * `options` (optional) An {Object} with the following keys:.   * `wordRegex` A {RegExp} indicating what constitutes a word"".     (default: {::wordRegExp})..   * `includeNonWordCharacters` A {Boolean} indicating whether to include.     non-word characters in the default word regex..     Has no effect if wordRegex is set..   * `allowPrevious` A {Boolean} indicating whether the beginning of the.     previous word can be returned... Returns a {Range}.""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setScreenPosition,66,70,"
  Section: Managing Cursor Position
  . Public: Moves a cursor to a given screen position... * `screenPosition` {Array} of two numbers: the screen row, and the screen column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` A Boolean which, if `true`, scrolls the {TextEditor} to wherever.     the cursor moves to.","screenPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getEndOfCurrentWordBufferPosition,559,578," Public: Retrieves the buffer position of where the current word ends... * `options` (optional) {Object} with the following keys:.   * `wordRegex` A {RegExp} indicating what constitutes a word"".      (default: {::wordRegExp}).   * `includeNonWordCharacters` A Boolean indicating whether to include.     non-word characters in the default word regex. Has no effect if.     wordRegex is set... Returns a {Range}.""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getNextWordBoundaryBufferPosition,493,513," Public: Returns buffer position of the next word boundary. It might be on. the current word, or the previous word... * `options` (optional) {Object} with the following keys:.   * `wordRegex` A {RegExp} indicating what constitutes a word"".      (default: {::wordRegExp})""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getNextWordBoundaryBufferPosition,493,513," Public: Returns buffer position of the next word boundary. It might be on. the current word, or the previous word... * `options` (optional) {Object} with the following keys:.   * `wordRegex` A {RegExp} indicating what constitutes a word"".      (default: {::wordRegExp})""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getPreviousWordBoundaryBufferPosition,463,485,"
  Section: Local Positions and Ranges
  . Public: Returns buffer position of previous word boundary. It might be on. the current word, or the previous word... * `options` (optional) {Object} with the following keys:.   * `wordRegex` A {RegExp} indicating what constitutes a word"".      (default: {::wordRegExp})""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.getPreviousWordBoundaryBufferPosition,463,485,"
  Section: Local Positions and Ranges
  . Public: Returns buffer position of previous word boundary. It might be on. the current word, or the previous word... * `options` (optional) {Object} with the following keys:.   * `wordRegex` A {RegExp} indicating what constitutes a word"".      (default: {::wordRegExp})""","options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setBufferPosition,84,88," Public: Moves a cursor to a given buffer position... * `bufferPosition` {Array} of two numbers: the buffer row, and the buffer column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` {Boolean} indicating whether to autoscroll to the new.     position. Defaults to `true` if this is the most recently added cursor,.     `false` otherwise.","bufferPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/cursor.js,Cursor.setScreenPosition,66,70,"
  Section: Managing Cursor Position
  . Public: Moves a cursor to a given screen position... * `screenPosition` {Array} of two numbers: the screen row, and the screen column.. * `options` (optional) {Object} with the following keys:.   * `autoscroll` A Boolean which, if `true`, scrolls the {TextEditor} to wherever.     the cursor moves to.","screenPosition:number,array;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.onDidAddBuffer,179,181, Public: Invoke the given callback when a text buffer is added to the. project... * `callback` {Function} to be called when a text buffer is added..   * `buffer` A {TextBuffer} item... Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.onDidAddCursor,845,847, Extended: Calls your `callback` when a {Cursor} is added to the editor... * `callback` {Function}.   * `cursor` {Cursor} that was added.. Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.onDidChangeGrammar,759,763, Extended: Calls your `callback` when the grammar that interprets and. colorizes the text has been changed... * `callback` {Function}.   * `grammar` {Grammar}.. Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.get,585,602,"
  Section: Managing Settings
  . Essential: Retrieves the setting for the given key... ### Examples.. You might want to know what themes are enabled, so check `core.themes`.. ```coffee. atom.config.get('core.themes'). ```.. With scope descriptors you can get settings within a specific editor. scope. For example, you might want to know `editor.tabLength` for ruby. files... ```coffee. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. ```.. This setting in ruby files might be different than the global tabLength setting.. ```coffee. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. ```.. You can get the language scope descriptor via. {TextEditor::getRootScopeDescriptor}. This will get the setting specifically. for the editor's language... ```coffee. atom.config.get('editor.tabLength', scope: @editor.getRootScopeDescriptor()) # => 2. ```.. Additionally, you can get the setting at the specific cursor position... ```coffee. scopeDescriptor = @editor.getLastCursor().getScopeDescriptor(). atom.config.get('editor.tabLength', scope: scopeDescriptor) # => 2. ```.. * `keyPath` The {String} name of the key to retrieve.. * `options` (optional) {Object}.   * `sources` (optional) {Array} of {String} source names. If provided, only.     values that were associated with these sources during {::set} will be used..   * `excludeSources` (optional) {Array} of {String} source names. If provided,.     values that  were associated with these sources during {::set} will not.     be used..   * `scope` (optional) {ScopeDescriptor} describing a path from.     the root of the syntax tree to a token. Get one by calling.     {editor.getLastCursor().getScopeDescriptor()}.     See [the scopes docs](http://flight-manual.atom.io/behind-atom/sections/scoped-settings-scopes-and-scope-descriptors/).     for more information... Returns the value from Atom's default settings, the user's configuration. file in the type specified by the configuration schema.",args:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.get,585,602,"
  Section: Managing Settings
  . Essential: Retrieves the setting for the given key... ### Examples.. You might want to know what themes are enabled, so check `core.themes`.. ```coffee. atom.config.get('core.themes'). ```.. With scope descriptors you can get settings within a specific editor. scope. For example, you might want to know `editor.tabLength` for ruby. files... ```coffee. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. ```.. This setting in ruby files might be different than the global tabLength setting.. ```coffee. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. ```.. You can get the language scope descriptor via. {TextEditor::getRootScopeDescriptor}. This will get the setting specifically. for the editor's language... ```coffee. atom.config.get('editor.tabLength', scope: @editor.getRootScopeDescriptor()) # => 2. ```.. Additionally, you can get the setting at the specific cursor position... ```coffee. scopeDescriptor = @editor.getLastCursor().getScopeDescriptor(). atom.config.get('editor.tabLength', scope: scopeDescriptor) # => 2. ```.. * `keyPath` The {String} name of the key to retrieve.. * `options` (optional) {Object}.   * `sources` (optional) {Array} of {String} source names. If provided, only.     values that were associated with these sources during {::set} will be used..   * `excludeSources` (optional) {Array} of {String} source names. If provided,.     values that  were associated with these sources during {::set} will not.     be used..   * `scope` (optional) {ScopeDescriptor} describing a path from.     the root of the syntax tree to a token. Get one by calling.     {editor.getLastCursor().getScopeDescriptor()}.     See [the scopes docs](http://flight-manual.atom.io/behind-atom/sections/scoped-settings-scopes-and-scope-descriptors/).     for more information... Returns the value from Atom's default settings, the user's configuration. file in the type specified by the configuration schema.",args:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.onDidAddSelection,877,879, Extended: Calls your `callback` when a {Selection} is added to the editor... * `callback` {Function}.   * `selection` {Selection} that was added.. Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/style-manager.js,StyleManager.onDidAddStyleElement,72,74," Extended: Invoke `callback` when a style element is added... * `callback` {Function} that is called with style elements..   * `styleElement` An `HTMLStyleElement` instance. The `.sheet` property.     will be null because this element isn't attached to the DOM. If you want.     to attach this element to the DOM, be sure to clone it first by calling.     `.cloneNode(true)` on it. The style element will also have the following.     non-standard properties:.     * `sourcePath` A {String} containing the path from which the style.       element was loaded..     * `context` A {String} indicating the target context of the style.       element... Returns a {Disposable} on which `.dispose()` can be called to cancel the. subscription.",callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/workspace-center.js,WorkspaceCenter.onDidAddTextEditor,241,247, Extended: Invoke the given callback when a text editor is added to the. workspace center... * `callback` {Function} to be called when panes are added..   * `event` {Object} with the following keys:.     * `textEditor` {TextEditor} that was added..     * `pane` {Pane} containing the added text editor..     * `index` {Number} indicating the index of the added text editor in its.        pane... Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/dock.js,Dock.onDidChangeVisible,444,446,"
  Section: Event Subscription
  . Essential: Invoke the given callback when the visibility of the dock changes... * `callback` {Function} to be called when the visibility changes..   * `visible` {Boolean} Is the dock now visible?.. Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.",callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/workspace-center.js,WorkspaceCenter.onDidAddPaneItem,197,199, Extended: Invoke the given callback when a pane item is added to the. workspace center... * `callback` {Function} to be called when pane items are added..   * `event` {Object} with the following keys:.     * `item` The added pane item..     * `pane` {Pane} containing the added item..     * `index` {Number} indicating the index of the added item in its pane... Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.onDidConflict,780,782, Extended: Calls your `callback` when the buffer's underlying file changes on. disk at a moment when the result of {::isModified} is true... * `callback` {Function}.. Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.onDidSave,814,816, Essential: Invoke the given callback after the buffer is saved to disk... * `callback` {Function} to be called after the buffer is saved..   * `event` {Object} with the following keys:.     * `path` The path to which the buffer was saved... Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor.js,TextEditor.onDidStopChanging,685,687, Essential: Invoke `callback` when the buffer's contents change. It is. emit asynchronously 300ms after the last buffer change. This is a good place. to handle changes to the buffer without compromising typing performance... * `callback` {Function}.. Returns a {Disposable} on which `.dispose()` can be called to unsubscribe.,callback:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/core-uri-handlers.js,getLineColNumber,3,6, Converts a query string parameter for a line or column number. to a zero-based line or column number for the Atom API.,numStr:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/core-uri-handlers.js,getLineColNumber,3,6, Converts a query string parameter for a line or column number. to a zero-based line or column number for the Atom API.,numStr:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/clipboard.js,Clipboard.write,42,46, Public: Write the given text to the clipboard... The metadata associated with the text is available by calling. {::readWithMetadata}... * `text` The {String} to store.. * `metadata` (optional) The additional info to associate with the text.,"text:string,optional;metadata:optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/clipboard.js,Clipboard.write,42,46, Public: Write the given text to the clipboard... The metadata associated with the text is available by calling. {::readWithMetadata}... * `text` The {String} to store.. * `metadata` (optional) The additional info to associate with the text.,"text:string,optional;metadata:optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/window.js,window.measure,8,14, Public: Measure how long a function takes to run... description - A {String} description that will be logged to the console when.               the function completes.. fn - A {Function} to measure the duration of... Returns the value returned by the given function.,description:string;fn:function
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/notification-manager.js,NotificationManager.addInfo,95,97," Public: Add an informational notification... * `message` A {String} message. * `options` (optional) An options {Object} with the following keys:.    * `buttons` (optional) An {Array} of {Object} where each {Object} has.      the following options:.      * `className` (optional) {String} a class name to add to the button's.        default class name (`btn btn-info`)..      * `onDidClick` (optional) {Function} callback to call when the button.        has been clicked. The context will be set to the.        {NotificationElement} instance..      * `text` {String} inner text for the button.    * `description` (optional) A Markdown {String} containing a longer.      description about the notification. By default, this **will not**.      preserve newlines and whitespace when it is rendered..    * `detail` (optional) A plain-text {String} containing additional.      details about the notification. By default, this **will** preserve.      newlines and whitespace when it is rendered..    * `dismissable` (optional) A {Boolean} indicating whether this.      notification can be dismissed by the user. Defaults to `false`..    * `icon` (optional) A {String} name of an icon from Octicons to display.      in the notification header. Defaults to `'info'`... Returns the {Notification} that was added.","message:string;options:object,optional"
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/config.js,Config.set,687,722," Essential: Sets the value for a configuration setting... This value is stored in Atom's internal configuration file... ### Examples.. You might want to change the themes programmatically:.. ```coffee. atom.config.set('core.themes', ['atom-light-ui', 'atom-light-syntax']). ```.. You can also set scoped settings. For example, you might want change the. `editor.tabLength` only for ruby files... ```coffee. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 4. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4.. # Set ruby to 2. atom.config.set('editor.tabLength', 2, scopeSelector: '.source.ruby') # => true.. # Notice it's only set to 2 in the case of ruby. atom.config.get('editor.tabLength') # => 4. atom.config.get('editor.tabLength', scope: ['source.ruby']) # => 2. atom.config.get('editor.tabLength', scope: ['source.js']) # => 4. ```.. * `keyPath` The {String} name of the key.. * `value` The value of the setting. Passing `undefined` will revert the.   setting to the default value.. * `options` (optional) {Object}.   * `scopeSelector` (optional) {String}. eg. '.source.ruby'.     See [the scopes docs](http://flight-manual.atom.io/behind-atom/sections/scoped-settings-scopes-and-scope-descriptors/).     for more information..   * `source` (optional) {String} The name of a file with which the setting.     is associated. Defaults to the user's config file... Returns a {Boolean}. * `true` if the value was set.. * `false` if the value was not able to be coerced to the type specified in the setting's schema.",args:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/clipboard.js,Clipboard.md5,31,33, Creates an `md5` hash of some text... * `text` A {String} to hash... Returns a hashed {String}.,text:string
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/project.js,Project.replace,82,99, Layers the contents of a project's file's config. on top of the current global config.,projectSpecification:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.getRepo,524,530, Returns the corresponding {Repository},path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/git-repository.js,GitRepository.relativize,208,210, Public: Makes a path relative to the repository's working directory.,path:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/theme-manager.js,ThemeManager.requireStylesheet,167,175,"
  Section: Private
  . Resolve and apply the stylesheet specified by the path... This supports both CSS and Less stylesheets... * `stylesheetPath` A {String} path to the stylesheet that can be an absolute.   path or a relative path that will be resolved against the load path... Returns a {Disposable} on which `.dispose()` can be called to remove the. required stylesheet.",stylesheetPath:string;priority:;skipDeprecatedSelectorsTransformation:
E:/research/parameterMismatch/parametermismatch/dataset/atom/src/text-editor-registry.js,TextEditorRegistry.remove,122,126, Remove a `TextEditor`... * `editor` The editor to remove... Returns a {Boolean} indicating whether the editor was successfully removed.,editor:
